,genero,edad,ciudad,fecha_registro,fecha_pedido,nombre_restaurante,nombre_plato,categoria,cantidad,precio,metodo_pago,frecuencia_pedidos,fecha_ultimo_pedido,puntos_fidelidad,abandono,calificacion,fecha_calificacion,estado_entrega
1793,Female,Senior,Peshawar,2025-05-24,2024-03-28,KFC,Pizza,Fast Food,3,956.19,Card,17,2025-07-03,229,Active,1,2025-07-24,Cancelled
1794,Female,Senior,Islamabad,2025-04-15,2024-03-28,Subway,Pasta,Chinese,4,927.18,Card,12,2025-04-06,26,Inactive,1,2025-04-03,Delivered
1795,Other,Teenager,Lahore,2024-11-06,2024-03-29,Burger King,Pasta,Fast Food,5,292.15,Wallet,42,2024-10-16,211,Active,4,2025-01-21,Cancelled
1796,Male,Teenager,Karachi,2023-09-09,2024-03-29,Burger King,Fries,Continental,1,1405.01,Card,23,2024-10-23,417,Active,1,2025-01-27,Delivered
1797,Female,Adult,Peshawar,2024-12-03,2024-03-29,KFC,Pasta,Continental,2,141.51,Cash,4,2025-07-05,72,Inactive,5,2025-02-02,Delivered
1798,Female,Senior,Islamabad,2024-11-21,2024-03-29,McDonald's,Pizza,Chinese,1,129.45,Wallet,10,2024-10-20,51,Active,5,2024-10-15,Cancelled
1799,Female,Senior,Karachi,2025-08-07,2024-03-29,KFC,Pasta,Chinese,2,310.77,Cash,50,2025-05-06,128,Active,3,2025-08-20,Delayed
1800,Female,Adult,Multan,2024-08-28,2024-03-29,Subway,Pizza,Fast Food,4,929.83,Cash,9,2024-10-16,479,Active,1,2025-04-14,Delayed
1801,Other,Teenager,Islamabad,2025-04-04,2024-03-29,Subway,Pizza,Dessert,5,939.29,Wallet,24,2025-08-17,229,Inactive,1,2025-04-19,Delayed
1802,Female,Teenager,Karachi,2023-07-10,2024-03-29,McDonald's,Pasta,Continental,4,975.23,Card,26,2024-11-19,189,Active,5,2025-01-03,Delivered
1803,Female,Teenager,Lahore,2023-08-10,2024-03-29,KFC,Sandwich,Continental,5,526.05,Card,18,2024-01-11,155,Active,2,2025-05-06,Delayed
1804,Female,Teenager,Lahore,2024-12-28,2024-03-29,Pizza Hut,Burger,Dessert,2,1399.76,Card,33,2025-08-21,186,Active,4,2024-08-24,Delayed
1805,Female,Teenager,Multan,2024-12-20,2024-03-29,McDonald's,Fries,Dessert,5,1486.67,Wallet,40,2024-04-09,65,Active,4,2024-10-27,Delayed
1806,Male,Adult,Lahore,2023-08-22,2024-03-29,Subway,Fries,Continental,4,1381.05,Cash,49,2025-08-04,161,Inactive,4,2024-12-15,Cancelled
1807,Male,Adult,Lahore,2025-04-19,2024-03-30,Subway,Sandwich,Continental,3,1219.68,Cash,3,2025-06-21,464,Inactive,5,2024-10-18,Delivered
1808,Male,Senior,Peshawar,2024-12-13,2024-03-30,Subway,Fries,Fast Food,4,865.03,Card,4,2025-10-07,95,Active,1,2024-09-10,Delayed
1809,Male,Adult,Karachi,2024-01-17,2024-03-30,McDonald's,Burger,Continental,1,1249.58,Card,30,2025-05-08,419,Inactive,3,2024-11-19,Delayed
1810,Other,Senior,Islamabad,2025-05-02,2024-03-30,Pizza Hut,Pizza,Chinese,4,775.64,Card,12,2024-10-26,182,Inactive,1,2025-06-13,Delayed
1811,Male,Adult,Multan,2023-10-28,2024-03-30,Burger King,Sandwich,Fast Food,5,372.09,Card,3,2025-03-28,417,Active,5,2025-03-26,Delayed
1812,Other,Teenager,Islamabad,2024-05-11,2024-03-30,KFC,Fries,Continental,5,1063.1,Wallet,9,2024-07-09,390,Inactive,3,2025-04-08,Cancelled
1813,Male,Teenager,Lahore,2025-03-18,2024-03-30,Subway,Fries,Italian,3,892.16,Wallet,45,2024-02-12,242,Inactive,4,2024-09-12,Delivered
1814,Male,Teenager,Karachi,2025-03-29,2024-03-30,Burger King,Pizza,Dessert,5,537.59,Cash,36,2024-09-19,88,Active,3,2025-01-03,Delivered
1815,Other,Adult,Lahore,2025-06-19,2024-03-30,KFC,Pasta,Continental,5,1478.75,Cash,13,2025-07-21,383,Active,4,2025-07-02,Delivered
1816,Male,Adult,Karachi,2023-10-23,2024-03-31,Subway,Pasta,Italian,2,186.77,Card,24,2025-06-14,88,Inactive,1,2024-10-10,Delayed
1817,Other,Teenager,Islamabad,2025-05-02,2024-03-31,Burger King,Pasta,Continental,1,231.83,Cash,7,2025-10-01,338,Inactive,3,2025-04-30,Delayed
1818,Female,Adult,Multan,2023-11-13,2024-03-31,Subway,Burger,Fast Food,4,330.41,Wallet,28,2024-05-10,71,Inactive,3,2025-08-20,Cancelled
1819,Female,Senior,Islamabad,2024-02-23,2024-03-31,McDonald's,Burger,Dessert,2,456.28,Cash,11,2025-04-14,186,Inactive,4,2024-09-09,Cancelled
1820,Other,Senior,Islamabad,2023-02-10,2024-01-04,Subway,Sandwich,Continental,4,559.68,Wallet,25,2025-01-25,468,Active,5,2025-04-04,Delayed
1821,Male,Teenager,Lahore,2024-05-04,2024-01-04,Pizza Hut,Sandwich,Italian,5,227.21,Card,41,2025-06-29,310,Active,5,2025-03-31,Delivered
1822,Other,Adult,Islamabad,2024-05-31,2024-01-04,KFC,Pasta,Fast Food,5,693.13,Card,36,2025-01-02,201,Inactive,2,2025-08-15,Cancelled
1823,Male,Adult,Islamabad,2024-05-12,2024-01-04,Burger King,Burger,Chinese,2,348.66,Card,31,2025-07-28,41,Inactive,5,2025-03-22,Delayed
1824,Other,Senior,Multan,2023-09-14,2024-01-04,McDonald's,Sandwich,Italian,4,1339.93,Wallet,19,2025-09-08,77,Inactive,3,2024-01-12,Delayed
1825,Female,Adult,Peshawar,2023-09-15,2024-01-04,Burger King,Sandwich,Italian,3,747.98,Wallet,36,2025-02-08,408,Active,1,2025-06-28,Delayed
1826,Other,Teenager,Lahore,2025-05-24,2024-01-04,Subway,Burger,Italian,5,245.04,Cash,5,2025-01-03,246,Active,2,2025-11-05,Cancelled
1827,Other,Adult,Peshawar,2024-01-05,2024-01-04,KFC,Pizza,Dessert,3,1107.28,Cash,28,2025-07-18,185,Active,4,2025-02-14,Cancelled
1828,Female,Teenager,Peshawar,2024-04-01,2024-01-04,KFC,Burger,Italian,3,164.1,Card,5,2025-10-08,126,Active,5,2025-10-02,Delivered
1829,Female,Adult,Lahore,2023-12-22,2024-01-04,McDonald's,Pizza,Continental,1,400.61,Card,29,2025-11-06,206,Active,3,2025-05-21,Cancelled
1830,Male,Adult,Karachi,2024-11-09,2024-02-04,KFC,Burger,Dessert,3,464.29,Cash,34,2025-01-20,124,Inactive,5,2025-10-07,Delivered
1831,Female,Adult,Peshawar,2024-06-06,2024-02-04,Pizza Hut,Fries,Continental,4,987.34,Wallet,14,2025-02-18,310,Active,4,2025-05-16,Delayed
1832,Other,Teenager,Peshawar,2025-12-08,2024-02-04,Subway,Pasta,Continental,2,1470.43,Card,13,2025-05-23,188,Inactive,4,2024-08-21,Delayed
1833,Male,Adult,Islamabad,2024-08-15,2024-03-04,Pizza Hut,Sandwich,Continental,2,396.31,Card,26,2025-01-07,15,Inactive,1,2025-04-03,Delivered
1834,Female,Senior,Peshawar,2025-08-02,2024-03-04,Burger King,Pizza,Fast Food,1,443.64,Card,49,2025-05-06,387,Inactive,2,2025-05-07,Delayed
1835,Other,Teenager,Karachi,2024-09-24,2024-03-04,Subway,Fries,Fast Food,2,1463.89,Card,3,2025-04-25,305,Inactive,5,2024-11-29,Cancelled
1836,Female,Senior,Peshawar,2023-10-21,2024-03-04,Subway,Pizza,Dessert,2,1016.61,Card,34,2025-06-22,367,Active,2,2024-12-16,Cancelled
1837,Female,Senior,Peshawar,2025-04-06,2024-03-04,Burger King,Sandwich,Fast Food,1,1295.96,Cash,29,2025-06-27,161,Inactive,2,2024-09-23,Cancelled
1838,Male,Adult,Peshawar,2023-12-30,2024-03-04,McDonald's,Pasta,Fast Food,4,1114.24,Cash,42,2025-12-05,97,Inactive,3,2025-06-16,Delivered
1839,Male,Senior,Islamabad,2023-12-10,2024-04-04,Subway,Pizza,Chinese,5,1477.52,Cash,37,2025-02-22,214,Active,5,2024-12-20,Delivered
1840,Male,Teenager,Islamabad,2024-03-21,2024-04-04,McDonald's,Pasta,Chinese,3,1384.97,Cash,6,2024-10-09,109,Active,5,2025-01-19,Delayed
1841,Other,Teenager,Islamabad,2025-02-16,2024-04-04,Subway,Fries,Continental,2,789.15,Wallet,26,2025-07-16,314,Active,2,2024-01-12,Delivered
1842,Other,Teenager,Karachi,2023-09-11,2024-04-04,KFC,Fries,Dessert,3,736.23,Cash,16,2025-11-07,55,Inactive,3,2025-03-14,Delayed
1843,Female,Teenager,Lahore,2024-11-20,2024-04-04,Pizza Hut,Pasta,Italian,5,1166.94,Cash,22,2024-09-17,495,Active,1,2024-12-12,Delivered
1844,Female,Teenager,Islamabad,2025-01-16,2024-04-04,Pizza Hut,Burger,Chinese,2,772.17,Card,25,2025-03-25,387,Active,1,2025-07-14,Delayed
1845,Other,Teenager,Multan,2025-10-01,2024-04-04,Subway,Pizza,Fast Food,3,1444.31,Cash,32,2025-11-04,319,Inactive,2,2025-01-30,Delayed
1846,Female,Senior,Karachi,2025-02-26,2024-04-04,Subway,Burger,Fast Food,2,753.44,Card,34,2025-06-16,371,Inactive,5,2025-05-22,Cancelled
1847,Other,Teenager,Karachi,2025-08-20,2024-04-04,Subway,Burger,Continental,5,1055.72,Wallet,5,2024-08-11,487,Inactive,3,2025-07-29,Cancelled
1848,Female,Adult,Peshawar,2024-12-05,2024-05-04,Burger King,Sandwich,Dessert,5,1204.31,Card,4,2024-11-28,232,Active,1,2025-01-17,Delayed
1849,Other,Teenager,Peshawar,2025-04-13,2024-05-04,KFC,Fries,Dessert,3,1271.26,Wallet,18,2025-04-24,471,Inactive,5,2025-07-26,Delivered
1850,Other,Teenager,Multan,2024-02-12,2024-05-04,KFC,Burger,Fast Food,2,615.89,Wallet,26,2025-05-04,372,Active,4,2025-05-24,Cancelled
1851,Other,Teenager,Peshawar,2025-10-06,2024-05-04,KFC,Pizza,Fast Food,3,808.19,Wallet,32,2025-11-05,407,Inactive,2,2024-10-15,Cancelled
1852,Male,Senior,Lahore,2024-05-09,2024-06-04,McDonald's,Fries,Chinese,5,1186.39,Wallet,6,2024-09-21,370,Active,4,2025-01-16,Delayed
1853,Male,Adult,Peshawar,2024-02-26,2024-06-04,Subway,Fries,Fast Food,2,598.36,Cash,47,2025-08-08,51,Active,1,2025-06-29,Delayed
1854,Female,Adult,Islamabad,2024-08-05,2024-06-04,Burger King,Fries,Continental,5,253.2,Cash,18,2024-08-11,172,Active,3,2024-09-19,Delayed
1855,Female,Senior,Islamabad,2024-02-14,2024-06-04,Subway,Pasta,Chinese,1,701.79,Cash,17,2024-11-23,54,Inactive,4,2025-01-22,Delayed
1856,Other,Senior,Lahore,2023-01-12,2024-06-04,McDonald's,Fries,Chinese,1,1359.62,Cash,11,2024-11-18,447,Inactive,2,2024-10-21,Cancelled
1857,Male,Senior,Islamabad,2024-02-02,2024-06-04,KFC,Sandwich,Dessert,4,456.66,Cash,33,2025-04-22,181,Active,1,2025-07-20,Delayed
1858,Female,Senior,Lahore,2025-02-13,2024-06-04,Pizza Hut,Sandwich,Italian,3,857.13,Card,13,2025-06-22,115,Inactive,4,2025-01-20,Delayed
1859,Male,Teenager,Karachi,2023-08-26,2024-06-04,Pizza Hut,Pizza,Fast Food,1,1100.43,Wallet,22,2024-10-29,51,Active,2,2025-07-14,Cancelled
1860,Other,Senior,Multan,2023-11-12,2024-06-04,Pizza Hut,Pizza,Fast Food,3,877.31,Card,16,2025-02-18,31,Active,2,2024-08-24,Cancelled
1861,Other,Teenager,Karachi,2024-06-12,2024-07-04,Subway,Fries,Dessert,4,438.45,Card,28,2025-03-23,324,Active,2,2025-02-15,Cancelled
1862,Male,Teenager,Karachi,2025-01-27,2024-07-04,KFC,Pizza,Chinese,3,946.01,Wallet,27,2025-02-19,254,Inactive,1,2025-03-23,Delayed
1863,Female,Adult,Islamabad,2024-02-27,2024-07-04,KFC,Pizza,Fast Food,4,1195.05,Wallet,9,2024-03-12,382,Inactive,4,2024-08-26,Delayed
1864,Male,Adult,Peshawar,2025-07-05,2024-07-04,Subway,Pasta,Italian,5,328.79,Wallet,30,2024-08-22,329,Inactive,5,2025-06-20,Cancelled
1865,Male,Teenager,Lahore,2023-10-29,2024-07-04,KFC,Burger,Continental,3,410.83,Card,8,2025-01-28,387,Active,1,2025-10-04,Cancelled
1866,Male,Senior,Multan,2024-08-20,2024-08-04,Subway,Sandwich,Fast Food,1,935.47,Card,36,2024-12-31,385,Active,4,2024-07-10,Delayed
1867,Other,Teenager,Islamabad,2024-05-25,2024-08-04,Pizza Hut,Burger,Fast Food,1,514.31,Wallet,6,2024-12-21,271,Inactive,4,2024-12-14,Delivered
1868,Other,Teenager,Lahore,2025-11-05,2024-08-04,Subway,Fries,Continental,4,534.17,Wallet,38,2025-02-01,382,Inactive,3,2024-01-11,Delayed
1869,Other,Adult,Islamabad,2024-12-09,2024-08-04,Burger King,Burger,Fast Food,2,687.88,Cash,3,2025-03-23,122,Active,2,2025-07-23,Delayed
1870,Other,Teenager,Islamabad,2025-01-16,2024-08-04,Pizza Hut,Pizza,Italian,4,825.88,Card,31,2024-09-10,83,Active,5,2024-11-15,Cancelled
1871,Other,Senior,Karachi,2025-09-05,2024-08-04,McDonald's,Sandwich,Chinese,3,501.34,Wallet,22,2024-05-10,169,Inactive,5,2025-06-24,Cancelled
1872,Male,Teenager,Islamabad,2023-10-20,2024-08-04,McDonald's,Pasta,Fast Food,3,653.02,Wallet,48,2025-01-08,35,Inactive,3,2024-10-22,Cancelled
1873,Female,Teenager,Islamabad,2024-08-22,2024-08-04,Pizza Hut,Sandwich,Italian,2,129.62,Card,27,2025-08-20,163,Inactive,5,2024-12-30,Delivered
1874,Other,Teenager,Peshawar,2025-02-16,2024-08-04,Subway,Burger,Dessert,5,856.2,Cash,30,2025-06-26,259,Active,4,2025-06-20,Cancelled
1875,Female,Senior,Lahore,2024-10-18,2024-08-04,Burger King,Sandwich,Dessert,3,1057.71,Cash,44,2025-03-27,309,Inactive,5,2024-08-25,Delayed
1876,Male,Teenager,Lahore,2025-12-07,2024-08-04,McDonald's,Burger,Italian,2,579.46,Wallet,31,2025-03-17,282,Inactive,3,2024-11-10,Delayed
1877,Other,Adult,Multan,2023-08-30,2024-09-04,McDonald's,Pizza,Italian,5,273.55,Card,37,2025-10-05,101,Inactive,3,2024-10-17,Delayed
1878,Other,Teenager,Islamabad,2024-05-09,2024-09-04,KFC,Sandwich,Chinese,1,1305.02,Card,49,2024-09-22,226,Active,1,2024-12-17,Cancelled
1879,Other,Senior,Peshawar,2024-09-08,2024-09-04,McDonald's,Pasta,Continental,4,537.04,Wallet,2,2025-01-26,357,Inactive,4,2024-08-24,Delivered
1880,Male,Senior,Peshawar,2025-05-04,2024-09-04,Pizza Hut,Fries,Continental,5,393.5,Wallet,27,2025-08-13,110,Active,3,2025-04-29,Delayed
1881,Male,Adult,Islamabad,2023-10-11,2024-09-04,Pizza Hut,Burger,Chinese,5,1435.0,Cash,27,2025-08-06,109,Inactive,2,2025-03-04,Cancelled
1882,Male,Teenager,Lahore,2024-04-09,2024-09-04,Pizza Hut,Fries,Fast Food,3,727.42,Wallet,45,2025-02-23,430,Inactive,1,2024-12-22,Delayed
1883,Male,Senior,Karachi,2025-07-13,2024-09-04,KFC,Pizza,Chinese,5,282.42,Cash,50,2025-04-13,178,Inactive,4,2024-10-24,Cancelled
1884,Male,Teenager,Karachi,2024-02-27,2024-09-04,Burger King,Burger,Continental,5,580.21,Cash,30,2025-07-22,414,Active,1,2025-06-25,Delivered
1885,Other,Adult,Peshawar,2024-12-15,2024-09-04,KFC,Pizza,Continental,3,1218.52,Wallet,22,2024-12-11,252,Active,1,2025-02-27,Delayed
1886,Female,Teenager,Peshawar,2024-10-08,2024-09-04,Subway,Pasta,Italian,1,1420.93,Cash,8,2025-05-26,486,Active,3,2025-01-19,Delivered
1887,Female,Senior,Peshawar,2023-10-18,2024-09-04,Subway,Burger,Dessert,2,828.91,Card,47,2024-10-23,436,Active,5,2025-02-01,Delayed
1888,Male,Adult,Islamabad,2025-07-17,2024-10-04,Subway,Pasta,Continental,5,1057.64,Card,44,2025-06-21,231,Active,2,2024-07-11,Delivered
1889,Male,Teenager,Lahore,2025-01-01,2024-10-04,McDonald's,Burger,Fast Food,3,510.7,Cash,24,2025-03-23,241,Inactive,3,2024-11-11,Cancelled
1890,Other,Teenager,Karachi,2024-04-06,2024-10-04,Subway,Pasta,Continental,4,1260.3,Card,41,2025-03-13,300,Active,4,2024-02-11,Delivered
1891,Male,Senior,Multan,2025-05-26,2024-10-04,Subway,Fries,Fast Food,2,291.54,Wallet,31,2025-05-07,38,Active,2,2024-07-11,Delivered
1892,Other,Teenager,Lahore,2024-07-05,2024-11-04,KFC,Fries,Chinese,4,303.81,Cash,24,2025-09-08,372,Inactive,3,2024-09-22,Delivered
1893,Female,Adult,Lahore,2023-09-19,2024-11-04,McDonald's,Burger,Fast Food,5,185.13,Card,26,2025-05-01,330,Inactive,3,2024-11-20,Delayed
1894,Male,Teenager,Karachi,2025-11-06,2024-11-04,Burger King,Pizza,Chinese,3,1150.16,Cash,7,2025-02-21,184,Inactive,1,2024-08-11,Cancelled
1895,Male,Teenager,Lahore,2025-07-04,2024-11-04,KFC,Pasta,Italian,2,757.35,Cash,20,2024-12-30,237,Inactive,1,2025-04-15,Delayed
1896,Male,Senior,Peshawar,2024-05-17,2024-11-04,Burger King,Pasta,Chinese,3,345.18,Wallet,38,2025-01-23,447,Active,2,2024-11-27,Delivered
1897,Other,Senior,Peshawar,2024-07-19,2024-11-04,McDonald's,Pasta,Continental,5,1439.98,Card,45,2025-11-01,385,Inactive,3,2024-11-20,Delayed
1898,Female,Adult,Islamabad,2025-04-27,2024-12-04,KFC,Sandwich,Fast Food,3,600.67,Card,30,2024-12-14,315,Active,3,2025-05-28,Cancelled
1899,Other,Adult,Karachi,2024-06-01,2024-12-04,Pizza Hut,Burger,Italian,1,1353.19,Card,6,2025-11-01,361,Inactive,2,2025-11-06,Delayed
1900,Female,Teenager,Islamabad,2025-02-20,2024-12-04,KFC,Pizza,Italian,4,545.88,Wallet,32,2024-10-23,70,Inactive,3,2025-03-08,Cancelled
1901,Male,Teenager,Islamabad,2024-01-03,2024-12-04,Pizza Hut,Pasta,Continental,3,577.52,Cash,1,2025-04-07,384,Active,5,2025-04-08,Cancelled
1902,Other,Senior,Multan,2025-06-06,2024-12-04,KFC,Burger,Fast Food,2,813.76,Card,33,2025-01-04,422,Inactive,3,2025-05-18,Cancelled
1903,Other,Adult,Peshawar,2025-03-28,2024-12-04,Burger King,Pizza,Fast Food,2,996.97,Cash,18,2025-09-01,93,Inactive,1,2025-10-03,Delivered
1904,Male,Teenager,Lahore,2024-10-01,2024-12-04,KFC,Burger,Continental,3,579.22,Wallet,1,2024-10-09,260,Inactive,4,2025-05-30,Delayed
1905,Other,Senior,Lahore,2023-06-10,2024-12-04,Subway,Pasta,Continental,5,1445.31,Cash,49,2025-09-03,19,Inactive,1,2024-11-13,Delivered
1906,Female,Senior,Lahore,2024-04-04,2024-12-04,Burger King,Fries,Italian,3,1482.13,Card,31,2025-03-06,251,Active,4,2025-04-13,Delivered
1907,Other,Senior,Peshawar,2025-06-25,2024-12-04,Burger King,Fries,Dessert,5,733.3,Card,48,2024-01-12,447,Inactive,3,2025-01-13,Delivered
1908,Male,Senior,Lahore,2024-12-31,2024-12-04,McDonald's,Pizza,Dessert,5,997.23,Card,45,2025-08-13,315,Active,2,2025-06-05,Cancelled
1909,Male,Teenager,Peshawar,2024-05-10,2024-04-13,McDonald's,Sandwich,Chinese,5,790.07,Wallet,8,2025-07-18,361,Active,2,2024-12-17,Delayed
1910,Other,Teenager,Multan,2024-09-14,2024-04-13,KFC,Pizza,Italian,2,564.24,Cash,48,2025-12-04,483,Inactive,3,2025-08-16,Delivered
1911,Other,Teenager,Islamabad,2024-06-18,2024-04-13,Pizza Hut,Sandwich,Chinese,1,864.56,Wallet,32,2024-12-31,148,Active,5,2024-09-27,Delayed
1912,Other,Senior,Lahore,2024-02-16,2024-04-13,Pizza Hut,Fries,Chinese,3,604.15,Card,49,2025-02-15,122,Inactive,2,2025-08-16,Delivered
1913,Other,Senior,Peshawar,2024-10-30,2024-04-13,McDonald's,Sandwich,Dessert,5,1103.32,Cash,40,2024-12-13,86,Active,1,2025-01-08,Delivered
1914,Other,Senior,Multan,2024-10-24,2024-04-13,Pizza Hut,Sandwich,Italian,5,416.81,Wallet,36,2025-03-29,108,Active,3,2025-02-15,Delivered
1915,Male,Senior,Karachi,2024-03-22,2024-04-13,McDonald's,Pasta,Chinese,2,1276.74,Card,42,2025-12-03,104,Inactive,3,2025-09-06,Delivered
1916,Other,Teenager,Lahore,2024-04-26,2024-04-13,Subway,Fries,Italian,4,451.39,Cash,34,2025-01-24,428,Inactive,3,2025-04-29,Delayed
1917,Female,Teenager,Karachi,2024-12-02,2024-04-13,Pizza Hut,Sandwich,Dessert,5,1308.6,Card,47,2025-06-18,264,Inactive,2,2024-10-23,Cancelled
1918,Female,Senior,Islamabad,2024-01-02,2024-04-14,KFC,Burger,Continental,4,1297.71,Wallet,1,2025-03-18,419,Active,4,2025-01-29,Delayed
1919,Male,Teenager,Multan,2023-10-23,2024-04-14,Pizza Hut,Sandwich,Continental,5,204.29,Wallet,28,2025-06-01,467,Inactive,1,2024-10-10,Delayed
1920,Female,Adult,Multan,2023-01-10,2024-04-14,Subway,Pasta,Chinese,2,1249.22,Wallet,46,2024-12-19,141,Active,4,2025-04-22,Delayed
1921,Male,Teenager,Lahore,2023-11-18,2024-04-14,KFC,Burger,Chinese,5,628.19,Cash,40,2024-11-21,354,Inactive,5,2024-09-11,Delivered
1922,Male,Teenager,Multan,2024-03-14,2024-04-14,KFC,Pizza,Fast Food,2,541.91,Card,7,2024-11-20,426,Active,2,2025-03-15,Cancelled
1923,Female,Teenager,Lahore,2025-12-04,2024-04-14,KFC,Sandwich,Italian,5,532.05,Cash,19,2025-05-01,256,Inactive,1,2025-01-23,Cancelled
1924,Male,Senior,Islamabad,2024-02-16,2024-04-14,McDonald's,Pasta,Chinese,3,1007.05,Card,15,2025-08-15,182,Inactive,4,2025-02-17,Delayed
1925,Other,Teenager,Lahore,2024-08-13,2024-04-14,McDonald's,Sandwich,Chinese,5,354.3,Card,50,2024-12-17,334,Active,2,2025-02-08,Delivered
1926,Male,Adult,Lahore,2024-06-07,2024-04-14,Pizza Hut,Sandwich,Chinese,1,485.88,Cash,39,2024-12-21,407,Active,5,2024-09-10,Delivered
1927,Other,Teenager,Peshawar,2024-06-27,2024-04-14,KFC,Sandwich,Dessert,3,628.87,Card,23,2025-02-22,188,Active,5,2025-03-03,Delivered
1928,Female,Teenager,Lahore,2024-02-11,2024-04-14,KFC,Pasta,Chinese,3,546.86,Cash,7,2025-03-25,418,Inactive,4,2024-09-13,Delivered
1929,Male,Teenager,Multan,2025-04-05,2024-04-14,McDonald's,Sandwich,Chinese,5,144.1,Cash,23,2024-10-22,100,Active,2,2025-11-06,Delayed
1930,Male,Senior,Islamabad,2023-11-24,2024-04-14,Burger King,Pasta,Italian,2,1247.54,Cash,42,2025-04-21,176,Active,3,2024-11-19,Delayed
1931,Male,Senior,Lahore,2024-07-07,2024-04-14,Pizza Hut,Fries,Continental,5,1410.5,Wallet,43,2025-04-13,477,Active,2,2024-09-10,Delayed
1932,Male,Adult,Karachi,2024-03-06,2024-04-15,Burger King,Sandwich,Fast Food,3,1165.12,Wallet,16,2025-04-28,217,Active,1,2025-04-28,Delivered
1933,Female,Teenager,Multan,2024-05-13,2024-04-15,Subway,Pasta,Fast Food,5,1471.71,Wallet,12,2025-03-05,149,Active,2,2025-07-20,Cancelled
1934,Female,Adult,Peshawar,2025-06-28,2024-04-15,Burger King,Pasta,Continental,5,1441.98,Card,13,2024-11-23,174,Inactive,4,2025-04-30,Cancelled
1935,Other,Senior,Multan,2024-03-30,2024-04-15,Burger King,Sandwich,Dessert,4,987.68,Cash,37,2025-02-04,35,Active,4,2025-03-21,Delayed
1936,Female,Adult,Lahore,2024-04-07,2024-04-15,Burger King,Sandwich,Continental,4,739.21,Wallet,17,2025-02-03,132,Inactive,3,2025-04-07,Cancelled
1937,Other,Senior,Lahore,2025-03-24,2024-04-15,Subway,Pasta,Dessert,5,452.5,Cash,29,2025-12-05,315,Inactive,4,2025-03-29,Delivered
1938,Male,Senior,Karachi,2024-10-12,2024-04-15,Burger King,Burger,Continental,2,708.98,Card,21,2025-01-30,279,Active,3,2025-02-15,Delivered
1939,Female,Adult,Multan,2025-03-14,2024-04-15,Subway,Fries,Italian,3,1293.72,Card,12,2024-03-11,373,Inactive,2,2025-02-15,Delayed
1940,Female,Adult,Lahore,2024-01-07,2024-04-16,Burger King,Burger,Italian,1,246.12,Card,24,2025-06-28,488,Active,5,2025-10-05,Delayed
1941,Other,Teenager,Lahore,2024-04-24,2024-04-16,KFC,Fries,Chinese,1,1016.12,Wallet,13,2025-11-06,364,Inactive,4,2025-03-15,Delayed
1942,Female,Adult,Multan,2024-09-23,2024-04-16,Subway,Fries,Italian,5,433.26,Card,16,2024-12-30,45,Active,5,2025-11-04,Delivered
1943,Male,Teenager,Lahore,2025-08-05,2024-04-16,Subway,Pasta,Dessert,4,150.69,Wallet,28,2024-11-15,254,Active,1,2025-03-04,Cancelled
1944,Other,Adult,Karachi,2023-09-24,2024-04-17,McDonald's,Pizza,Dessert,3,271.27,Card,2,2025-04-05,211,Inactive,2,2024-10-15,Delayed
1945,Other,Adult,Peshawar,2024-05-15,2024-04-17,Subway,Pasta,Fast Food,4,342.4,Wallet,36,2024-09-14,6,Inactive,1,2024-12-22,Delayed
1946,Male,Adult,Karachi,2024-01-03,2024-04-17,Pizza Hut,Sandwich,Dessert,3,652.76,Cash,11,2024-06-12,133,Active,1,2025-04-07,Cancelled
1947,Male,Senior,Lahore,2025-03-27,2024-04-17,Subway,Pizza,Italian,3,101.72,Cash,32,2025-04-07,7,Inactive,5,2025-02-28,Delayed
1948,Other,Senior,Karachi,2025-04-25,2024-04-17,McDonald's,Fries,Fast Food,5,1225.63,Cash,37,2025-07-28,351,Inactive,5,2024-08-27,Cancelled
1949,Male,Teenager,Islamabad,2024-09-21,2024-04-17,Burger King,Pasta,Continental,2,1317.43,Cash,2,2025-05-22,335,Active,4,2024-10-21,Delivered
1950,Other,Adult,Islamabad,2025-12-05,2024-04-17,McDonald's,Fries,Italian,3,978.1,Card,25,2024-12-31,317,Inactive,3,2024-10-17,Delayed
1951,Male,Senior,Islamabad,2024-09-16,2024-04-17,Pizza Hut,Fries,Chinese,3,582.57,Wallet,41,2025-06-25,277,Inactive,5,2024-12-25,Delivered
1952,Male,Adult,Islamabad,2025-12-05,2024-04-18,Subway,Pizza,Dessert,5,871.57,Wallet,1,2025-02-19,273,Active,1,2025-10-07,Delayed
1953,Other,Adult,Peshawar,2024-05-25,2024-04-18,McDonald's,Pasta,Italian,5,383.33,Cash,19,2025-01-18,301,Active,1,2025-08-06,Cancelled
1954,Female,Senior,Islamabad,2024-08-30,2024-04-18,Subway,Burger,Dessert,4,744.41,Wallet,3,2024-12-10,386,Inactive,1,2025-07-26,Delivered
1955,Female,Senior,Lahore,2024-12-19,2024-04-18,Subway,Burger,Continental,5,744.94,Cash,16,2025-06-13,412,Active,4,2024-01-10,Delayed
1956,Male,Senior,Multan,2024-11-05,2024-04-19,Pizza Hut,Burger,Fast Food,2,138.02,Cash,46,2024-12-12,255,Active,1,2025-06-28,Delivered
