,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
414,10.366,1003.5,99.227,4.6576,24.371,1084.8,549.72,11.808,1.7727,76.172,133.94
9043,12.173,1024.4,80.398,4.3013,24.152,1087.0,549.9,11.861,1.2759,60.38,133.58
33707,23.746,1010.7,87.044,3.9314,24.61,1076.7,550.0,11.805,1.7262,49.463,127.6
24284,17.06,1017.6,66.205,3.5526,32.202,1087.2,549.98,12.315,1.3127,61.582,137.69
1302,16.397,1019.5,75.144,4.8192,24.93,1088.0,549.69,11.937,2.5988,80.836,133.04
3034,26.469,1011.0,79.577,4.1293,26.006,1092.0,550.31,12.151,1.0871,61.734,133.89
5521,28.034,1014.6,58.744,4.4883,25.988,1092.7,550.21,12.091,1.4834,65.817,132.8
21942,13.316,1019.9,69.189,3.2977,25.009,1088.3,550.04,11.988,1.2207,68.876,134.89
21150,16.435,1017.9,89.77,4.1027,32.349,1100.1,533.19,13.751,1.1843,75.255,154.86
13403,25.127,1006.4,77.618,4.0456,25.747,1092.1,550.28,12.204,0.29614,27.765,133.78
8392,7.5792,1021.4,86.49,4.1295,25.184,1086.8,546.08,12.233,0.80115,75.309,139.6
10309,14.331,1011.5,90.057,3.5881,24.169,1085.5,550.07,11.712,1.3613,71.604,133.4
6169,16.465,1013.1,87.996,3.5094,19.343,1055.2,550.0,10.481,4.4507,59.264,109.63
19798,28.704,1008.2,66.871,5.6335,30.313,1100.0,540.0,13.247,1.4331,58.985,147.57
32713,27.714,1008.2,65.927,3.8261,24.875,1076.7,550.0,11.682,1.7565,50.572,127.16
36501,5.2072,1025.2,65.24,2.3472,19.706,1029.0,536.95,10.363,10.574,101.91,108.25
20182,27.498,1012.1,63.631,4.487,22.72,1073.0,550.15,11.209,2.5262,54.676,118.71
14844,12.599,1005.3,93.572,4.1704,24.127,1084.7,550.17,11.834,1.2735,71.522,133.73
36052,12.51,1015.3,85.947,2.7125,22.804,1066.2,549.98,11.308,1.86,68.636,123.51
10653,23.406,1012.9,70.117,4.4188,30.905,1099.9,536.08,13.534,0.83556,56.731,153.1
218,7.7222,1016.7,87.072,4.1083,23.536,1084.3,549.95,11.895,1.7277,81.113,133.77
15699,4.4285,1016.3,93.131,2.8595,22.574,1071.1,545.93,11.467,2.2988,95.76,128.33
33068,26.429,1016.6,51.968,4.0003,25.47,1081.7,550.07,12.055,2.4422,57.055,129.19
36272,11.153,1012.2,88.121,2.6685,21.783,1064.2,550.01,11.083,1.9016,68.624,122.77
4043,26.727,1005.2,89.423,4.2865,26.038,1091.6,550.0,12.157,1.8806,56.885,133.79
8264,2.3981,1016.5,83.047,3.8981,23.642,1085.5,549.74,11.742,0.86218,88.004,133.67
27421,22.42,1016.6,68.365,4.2127,27.402,1090.5,546.93,12.65,1.7691,55.066,140.55
22963,4.3167,1006.3,71.723,3.1529,23.503,1075.3,550.24,11.692,3.5003,76.916,132.26
29824,18.263,1006.8,73.578,3.5381,25.588,1079.9,550.01,11.927,0.79512,62.281,134.38
7964,9.8291,1025.7,93.829,3.7811,24.295,1088.5,549.42,12.111,1.0208,74.943,136.89
16847,16.0,996.83,80.312,3.2817,24.772,1084.9,550.18,11.772,1.4368,79.5,132.79
27918,15.485,1007.5,86.857,3.8086,24.449,1078.8,550.43,11.786,2.0969,50.929,132.03
26684,25.165,1009.2,64.411,3.6826,24.974,1080.4,549.9,12.007,1.7387,55.78,130.21
27715,26.27,1011.4,75.905,3.9716,25.162,1082.1,549.9,12.01,1.8016,40.297,130.95
32095,17.532,1012.1,97.393,3.9358,25.14,1080.4,550.02,11.947,1.3677,56.777,133.59
25811,28.715,1014.2,43.369,4.3018,30.289,1100.0,544.3,13.266,1.7975,50.239,148.12
35649,19.352,1016.4,81.24,3.7467,20.131,1052.5,550.19,10.622,4.5672,59.959,110.74
30626,14.017,1014.8,87.258,3.5666,25.349,1078.6,549.99,11.981,1.2906,58.19,134.03
1849,16.562,1007.4,84.836,4.0663,19.543,1055.7,550.05,10.497,3.6064,69.383,110.81
10006,16.86,1004.5,83.495,4.4441,31.64,1100.3,533.95,13.696,0.80588,63.738,156.91
4486,29.339,1011.0,62.449,4.4361,26.165,1093.0,549.97,12.252,4.7583,72.315,133.78
35259,21.917,1015.3,48.091,5.5899,32.476,1100.0,537.57,13.733,1.596,56.68,155.46
23673,13.205,1016.7,61.099,3.4071,26.735,1085.4,550.16,12.073,0.53573,63.62,137.9
4101,31.483,1006.6,59.701,4.3745,26.731,1095.2,549.96,12.278,0.17756,62.54,133.79
1204,13.109,1026.9,96.281,5.0951,25.312,1091.1,549.91,12.141,0.79479,75.536,136.74
3473,20.786,1015.6,87.084,4.0703,25.179,1088.7,550.13,11.935,2.1386,63.425,133.36
7767,10.94,1026.0,80.793,4.7821,32.783,1100.1,528.13,14.061,0.47882,63.865,161.45
22702,10.062,1012.9,82.994,3.088,24.919,1073.5,549.97,11.678,3.2714,67.258,129.87
19315,23.242,1009.2,87.896,4.2381,24.91,1088.0,549.89,12.005,1.0588,57.989,131.87
10645,20.024,1015.2,88.818,3.6686,24.855,1089.2,549.8,11.936,0.74819,61.046,133.48
25183,26.368,1011.0,53.687,3.7296,26.009,1086.6,550.08,12.282,1.1767,54.091,135.54
10702,25.905,1010.1,50.896,3.7455,25.552,1092.2,550.03,12.15,0.7278,68.449,133.72
17385,16.088,1016.1,79.341,3.3119,24.551,1086.5,550.11,11.845,1.4681,68.704,132.64
21951,7.2023,1020.3,88.55,3.0789,23.829,1082.7,549.97,11.736,1.342,69.082,132.75
20137,27.081,1012.3,83.646,5.1237,26.187,1093.9,549.86,12.171,1.1414,56.673,134.42
18324,22.241,1012.9,60.237,3.8927,25.4,1091.2,550.34,12.073,0.76989,78.733,134.77
34597,21.317,1006.0,91.299,5.1045,30.994,1100.0,543.51,13.321,1.3425,55.695,149.7
11550,21.062,1008.6,89.037,3.7108,24.996,1088.3,550.15,11.956,0.69226,62.771,133.13
32318,15.927,1012.5,84.75,3.764,25.378,1082.0,549.94,12.041,1.621,64.431,135.16
29727,10.041,1015.6,95.68,3.0761,21.507,1057.0,550.16,10.949,1.7387,60.812,119.49
35555,19.243,1019.2,90.698,4.12,22.763,1067.2,550.03,11.359,2.7279,56.718,121.36
26982,27.479,1014.8,45.263,3.824,25.072,1082.3,550.11,11.95,2.1371,56.374,130.21
12947,23.613,1010.3,92.863,4.05,25.958,1093.3,550.38,12.293,0.11783,60.063,134.73
35160,25.197,1017.7,61.708,5.5219,31.49,1099.9,540.77,13.514,1.1923,51.603,151.46
8397,5.541,1020.4,88.739,4.0028,23.811,1085.1,550.07,12.014,0.46859,79.168,133.66
5396,18.475,1016.3,63.653,4.2192,25.146,1089.4,549.91,12.033,2.3108,74.048,133.76
17237,18.874,1001.4,70.171,2.6304,19.427,1054.0,549.94,10.344,4.9008,63.912,108.46
22995,1.3434,1010.0,76.651,3.0042,22.966,1071.9,549.88,11.485,3.0354,82.797,128.91
10933,19.088,1012.3,93.254,3.7769,25.204,1089.9,549.86,11.987,0.78156,64.777,134.48
27547,20.827,1009.8,85.148,3.8305,24.606,1078.8,550.02,11.771,2.266,54.482,130.29
25390,18.763,1003.2,82.722,3.9308,28.077,1089.5,544.88,12.742,1.8177,53.811,143.0
10771,25.256,1012.5,71.302,3.7565,25.131,1089.4,549.98,12.124,0.71701,59.454,132.77
26389,31.481,1006.4,45.088,4.2946,29.461,1100.1,547.45,13.06,1.7855,57.264,146.49
26271,34.475,1004.9,39.706,4.3066,29.287,1099.8,548.18,13.02,1.7724,56.482,145.43
15469,12.702,1006.3,80.996,3.1441,24.189,1085.1,550.07,11.901,2.283,79.128,133.86
9149,14.151,1014.2,96.434,4.5615,24.195,1085.6,549.87,11.767,0.97358,68.291,133.01
20718,13.6,1025.3,88.366,3.0955,24.543,1086.9,550.02,11.954,0.8205,60.78,133.65
29899,13.654,1007.9,95.023,3.4871,25.1,1077.5,550.17,11.916,1.7265,60.959,133.72
32461,18.93,1006.5,92.778,3.662,23.863,1071.6,549.53,11.575,2.2967,54.617,126.53
34648,20.536,1015.2,81.488,3.5236,20.25,1052.4,550.16,10.529,4.0083,57.058,110.39
5296,22.561,1010.8,93.037,4.3938,25.327,1089.1,550.11,11.95,1.6402,59.972,132.8
16235,9.2185,1008.9,98.087,2.5609,19.224,1044.7,543.49,10.399,9.2263,95.659,109.38
13625,20.467,1017.4,84.42,4.8401,30.864,1100.1,533.73,13.697,1.1556,58.362,153.37
34764,21.222,1006.3,99.932,5.229,30.445,1100.0,544.65,13.232,1.1551,55.788,147.98
28923,19.468,1005.6,59.116,3.4777,24.108,1077.6,550.44,11.878,2.0761,52.834,130.04
32223,19.093,1014.4,82.994,4.5895,31.494,1099.2,540.13,13.527,1.2231,58.26,153.84
34437,21.66,1012.8,96.289,3.9359,23.114,1067.9,550.08,11.336,2.4736,52.407,121.66
12300,25.363,1012.0,67.236,3.9964,25.655,1092.1,550.06,12.188,0.41565,66.112,133.72
33859,28.843,1010.9,78.452,4.1941,25.413,1079.9,549.93,11.858,1.7928,51.395,127.81
31060,13.924,1003.6,89.08,4.2019,29.691,1089.8,543.38,12.9,1.4831,74.604,146.59
7780,6.664,1024.8,89.599,3.7025,23.866,1086.4,549.8,11.894,0.50802,82.024,133.68
24283,15.587,1017.6,71.877,3.5726,32.37,1087.2,549.92,12.299,0.54748,59.307,137.91
31836,19.04,1006.2,88.971,3.8532,25.874,1083.4,549.96,11.982,1.2128,62.976,135.9
9023,13.349,1023.2,61.975,5.3223,31.859,1100.0,531.2,13.851,0.19878,60.38,158.25
30366,9.7057,1015.2,96.792,3.5281,24.903,1077.8,549.97,11.91,1.3271,62.776,135.01
29471,11.315,1023.8,67.837,3.4425,23.578,1076.2,549.94,11.815,4.3182,60.944,130.36
21283,17.225,1019.0,91.944,3.271,25.381,1089.1,549.95,12.069,1.1557,61.398,134.38
2041,23.52,1014.7,45.56,6.0145,31.657,1099.8,534.88,13.538,1.3704,64.622,155.18
30412,7.1571,1021.3,88.13,2.7953,19.054,1036.0,544.6,10.422,6.7772,92.967,108.03
872,10.065,1013.3,82.148,4.7474,25.917,1092.6,549.76,12.131,0.92224,80.41,140.72
34152,22.549,1010.4,97.875,4.0939,24.693,1076.7,549.89,11.69,1.9189,48.734,127.63
13995,15.08,1028.1,65.776,3.2344,18.925,1055.6,549.25,10.47,3.7176,77.412,110.7
29932,9.4896,998.13,95.024,3.3962,24.837,1076.1,549.79,11.747,1.3461,61.76,134.89
13102,24.665,1012.3,55.704,4.004,25.88,1092.7,550.05,12.331,0.49334,66.793,134.31
13388,19.541,1007.1,100.06,4.1119,25.899,1094.0,549.99,12.226,1.121,63.44,136.73
4317,32.248,1011.6,49.556,4.5377,26.934,1096.3,550.14,12.343,1.7789,72.585,133.82
21473,10.153,1013.1,95.03,3.2469,24.705,1086.0,550.02,11.908,1.1624,64.444,134.97
1393,13.077,1015.6,80.143,4.7993,24.288,1084.4,549.74,11.836,1.3679,76.971,132.72
36475,7.5141,1016.8,86.888,2.6837,21.468,1063.0,549.56,11.03,3.8034,74.355,122.54
15655,4.5756,1013.1,89.278,3.0204,23.639,1084.0,550.01,11.84,2.2143,83.264,134.21
31919,18.19,1003.8,87.516,3.7232,25.417,1080.7,549.91,12.023,1.5302,59.513,133.98
22569,14.229,1015.9,61.279,4.0331,34.968,1100.2,537.81,13.659,2.7382,58.859,156.23
35222,21.928,1002.9,98.823,4.1167,22.831,1065.4,549.95,11.145,2.4319,50.754,119.99
24206,9.6399,1016.4,60.061,3.27,24.599,1079.1,550.27,11.835,3.6303,70.14,134.0
7050,14.265,1001.5,69.966,3.014,24.344,1085.6,549.98,11.928,1.4227,76.588,134.53
11907,25.234,1005.5,88.806,4.4177,29.957,1100.2,541.17,13.248,0.23274,53.559,147.44
25334,23.899,1007.8,81.801,4.1943,29.941,1100.1,545.8,13.141,1.616,51.9,147.72
17544,17.446,1012.5,71.689,3.454,24.893,1088.5,550.08,11.983,1.3208,69.449,134.21
25810,29.7,1014.0,45.374,4.3117,30.274,1100.0,544.16,13.255,2.0247,50.155,148.19
1912,19.013,1002.0,56.962,5.2397,26.766,1090.9,547.18,12.217,1.0647,75.511,139.0
18353,26.709,1004.4,58.162,3.991,25.818,1092.0,550.0,12.194,1.5883,69.412,133.78
31667,22.38,1012.5,72.955,3.8255,25.504,1081.7,549.77,12.067,1.5074,59.713,132.45
24072,17.442,1018.3,55.991,3.4848,31.781,1086.0,550.12,12.142,3.1189,63.307,136.88
30704,10.261,1013.3,98.599,3.6257,24.973,1078.2,549.83,11.865,0.95744,56.534,134.87
31918,18.879,1004.0,82.791,3.7253,25.481,1080.8,549.75,11.967,1.3612,60.418,133.72
25660,27.504,1015.1,53.296,4.0076,27.753,1096.6,550.11,12.772,1.5222,55.587,141.37
22612,12.03,1017.3,67.912,3.0014,24.817,1075.1,550.1,11.629,4.5697,65.527,130.87
20677,9.2052,1025.9,89.973,2.4249,19.022,1052.6,548.45,10.478,3.3628,68.432,110.49
2570,15.719,1004.8,84.986,4.1936,19.289,1053.0,550.05,10.35,4.0817,72.14,109.36
35214,24.984,1005.4,87.877,5.2614,29.77,1099.4,547.04,13.041,1.552,53.732,145.74
8277,5.2592,1021.0,74.528,3.7552,23.075,1083.2,550.11,11.698,0.84447,82.929,134.06
7289,11.308,1023.5,61.319,2.9139,24.153,1086.3,550.06,11.893,1.6014,78.307,134.58
3681,28.362,1010.2,61.08,4.1255,26.151,1093.1,549.68,12.229,1.2863,65.071,133.82
34030,26.369,1006.3,91.657,4.1466,24.886,1076.9,550.44,11.795,2.1376,47.643,126.92
13010,22.654,1015.9,80.911,3.9642,25.558,1092.2,550.09,12.05,0.49436,60.061,134.11
29902,13.048,1005.1,91.441,3.4541,24.886,1075.8,549.94,11.872,1.576,61.423,132.79
6900,16.343,1010.1,79.618,2.2234,18.497,1039.4,543.07,10.237,9.6557,91.39,103.76
3516,25.454,1008.7,56.096,4.0714,25.669,1089.8,550.36,12.153,1.7058,67.243,133.31
7021,6.4236,999.25,96.953,2.3691,21.588,1063.4,545.86,11.089,4.8763,99.386,123.21
35183,24.69,1012.1,68.086,5.2417,30.216,1099.9,545.46,13.191,1.5125,56.369,148.05
34553,23.668,1013.5,87.795,5.0778,30.707,1100.1,543.45,13.31,1.4201,52.32,148.43
4203,31.004,1008.3,55.85,4.398,26.632,1093.8,549.29,12.296,0.87216,62.261,134.38
3851,22.701,1013.9,77.048,3.9817,25.053,1087.7,550.22,12.029,3.7795,80.037,132.57
36377,10.742,1018.8,83.621,2.6723,22.525,1062.4,549.69,11.114,2.5023,67.813,121.04
5030,21.481,1010.7,93.79,4.3884,25.259,1089.8,549.86,12.064,1.2827,61.309,133.75
34915,26.084,1011.2,64.471,5.2545,30.508,1099.9,544.78,13.226,1.0222,57.868,147.56
2630,19.755,1008.9,93.691,4.4128,19.379,1054.0,550.16,10.346,1.9791,59.213,108.79
24314,20.248,1013.0,54.801,3.6347,32.238,1087.7,549.99,12.283,4.8243,64.716,137.22
25293,18.446,1009.6,70.929,2.7255,19.439,1047.7,550.34,10.434,4.5951,56.282,108.92
33349,23.938,1013.1,75.609,3.8604,24.854,1078.4,549.93,11.782,1.268,46.695,128.82
5115,25.462,1017.6,57.348,4.2991,25.733,1092.1,550.42,12.275,1.0137,67.155,133.71
11007,21.095,1003.6,83.129,3.1728,20.962,1064.3,550.01,10.842,1.4783,59.82,115.99
19891,29.36,1014.6,57.739,4.9683,26.225,1094.7,549.82,12.273,2.227,65.475,133.59
35119,19.514,1017.4,97.188,4.0827,22.577,1067.0,550.0,11.374,2.4291,55.161,121.08
7573,14.88,1012.4,92.225,3.0012,24.51,1086.0,549.86,11.851,1.3198,70.337,133.39
5243,23.621,1007.5,62.266,4.2627,25.65,1091.4,550.21,12.145,0.36466,66.751,134.23
12554,20.831,1010.3,87.073,3.0984,19.662,1057.6,550.04,10.408,2.5013,56.405,110.78
13047,26.972,1009.4,53.965,4.7155,30.301,1100.3,538.71,13.336,0.5578,59.489,149.75
27978,14.855,1019.1,83.177,3.1569,22.956,1073.1,549.96,11.602,2.8014,48.246,127.65
11638,24.983,1011.8,66.64,3.6924,25.237,1089.2,550.13,12.046,0.36204,61.12,132.76
16215,6.7761,1016.4,92.149,2.6163,19.368,1053.3,547.64,10.456,6.7452,119.9,111.13
30914,8.3195,1015.7,94.691,3.5875,24.87,1076.7,550.3,11.907,1.0702,60.951,134.38
22241,2.8923,1021.1,66.424,4.0722,33.914,1100.0,528.86,14.294,2.6077,61.358,167.9
5801,20.72,1010.7,55.361,4.3533,25.63,1092.0,549.61,12.11,1.9257,76.304,135.7
32422,26.403,1013.1,77.229,4.6681,30.735,1100.0,543.92,13.229,1.5323,54.65,149.09
35228,26.339,1000.9,85.942,5.594,31.081,1099.7,543.34,13.262,1.8244,56.581,147.45
2565,18.999,1004.4,84.058,5.2256,25.046,1088.0,549.94,12.091,1.1619,69.876,133.46
17838,24.008,1015.4,67.577,3.1075,21.162,1065.1,550.0,10.879,3.2433,60.037,114.16
4442,21.907,1006.3,99.965,4.2752,23.488,1078.3,550.07,11.41,4.9898,61.66,125.31
29612,10.312,1019.2,92.596,3.34,25.116,1077.7,549.92,11.909,1.3132,75.285,134.69
14677,14.662,1019.8,96.796,5.2354,25.125,1090.9,549.6,12.062,1.2579,73.02,136.67
15879,11.296,1003.1,100.15,3.3268,24.331,1084.4,550.09,11.866,3.2857,79.234,133.83
2797,25.557,1008.5,75.096,4.0076,25.45,1088.7,549.87,12.024,1.6512,62.886,132.86
9673,10.708,1005.4,93.308,4.5783,23.97,1084.5,549.99,11.868,1.0486,74.559,133.69
8557,8.0533,1016.9,81.311,3.5359,19.577,1059.6,550.22,10.743,2.1595,85.407,112.62
14061,13.91,1016.6,93.012,4.059,24.262,1086.4,549.86,11.895,1.5172,71.941,133.32
10233,12.482,1016.4,91.027,3.6179,24.06,1085.5,550.15,11.821,1.6151,71.587,133.68
34655,25.482,1014.0,77.508,4.8489,28.203,1096.7,549.51,12.772,1.1523,58.0,140.47
127,18.925,988.11,56.205,4.3698,24.679,1085.1,550.16,11.747,1.353,78.668,132.83
287,8.4214,1010.5,77.878,4.0715,23.805,1084.8,550.09,11.827,1.3811,80.139,134.33
9133,8.6281,1016.2,92.793,4.3374,23.788,1083.7,550.18,11.673,2.0885,81.749,133.51
22587,12.523,1016.2,71.746,3.1757,25.774,1080.2,550.05,11.993,2.6397,68.618,134.22
9943,11.089,1015.1,96.7,3.4512,22.854,1063.5,541.5,11.425,4.3484,74.73,124.09
5360,22.825,1009.2,94.758,4.5211,25.476,1089.5,550.43,12.066,2.1716,59.948,132.87
7539,9.3796,1015.9,97.484,2.4253,19.412,1044.6,542.24,10.461,8.7933,93.347,110.01
4200,30.752,1008.7,48.713,5.0473,30.969,1100.2,538.2,13.276,0.80146,56.856,149.69
19084,25.553,1003.6,68.682,4.3638,26.164,1093.7,550.32,12.216,0.82042,66.732,135.6
3630,32.342,1008.2,58.294,4.3293,26.697,1095.2,550.09,12.144,1.3214,61.346,133.83
11107,26.229,1012.9,66.622,4.4324,30.338,1099.9,538.73,13.297,0.62796,55.598,149.44
27808,20.217,1024.4,63.189,3.1461,19.628,1051.9,549.88,10.582,4.3409,54.703,110.48
11757,23.446,1009.3,92.413,3.8416,25.52,1092.1,549.83,12.237,0.35639,59.219,134.75
15465,11.913,1005.2,87.222,3.1184,24.119,1084.5,549.96,11.874,0.90516,77.478,133.64
10023,21.163,1006.5,72.291,3.6178,24.645,1086.7,550.31,11.913,1.079,64.636,132.74
4898,27.38,1016.0,61.187,4.4077,25.971,1093.6,550.11,12.238,1.0507,67.039,133.74
29319,10.938,1021.1,58.657,4.4129,31.687,1100.1,536.67,13.819,2.3534,51.712,158.21
7587,9.8758,1015.4,93.792,2.3031,19.279,1046.0,543.85,10.386,8.7137,88.301,109.63
15925,12.932,1001.7,87.312,3.1348,23.964,1083.4,549.83,11.782,3.2992,78.423,132.68
18653,23.386,1007.6,89.019,4.0202,25.249,1089.0,550.0,11.944,5.0208,55.061,132.73
437,10.634,997.6,100.15,4.7326,23.31,1077.8,549.9,11.475,1.7286,75.093,128.85
16702,18.091,992.02,70.95,3.2533,24.977,1085.4,550.08,11.819,1.8813,82.259,133.08
28775,17.742,1019.2,77.218,3.3939,24.037,1077.1,549.82,11.738,2.8513,52.768,129.93
32827,27.397,1013.7,64.409,4.7126,30.808,1099.8,543.72,13.299,1.7928,60.339,148.45
33891,30.642,1007.9,74.563,4.2418,25.718,1081.2,550.04,11.874,1.7257,46.831,128.31
6853,8.1276,1016.5,94.094,2.7022,23.63,1083.1,550.01,11.737,2.2681,69.062,133.4
28089,17.655,1016.0,84.108,3.3411,23.89,1076.3,550.0,11.817,1.7982,47.397,129.24
27600,26.645,1007.8,56.328,4.6229,29.516,1100.0,546.4,13.15,1.0679,48.314,147.64
17642,17.926,1023.5,73.46,3.3353,24.728,1088.2,549.88,11.98,1.7266,64.504,133.26
11113,25.467,1012.4,65.627,3.7811,25.455,1091.7,550.06,12.15,0.72997,62.933,133.81
17662,23.0,1020.3,68.322,3.4942,25.128,1089.6,550.05,12.03,1.4739,66.654,132.66
34216,25.662,1010.8,92.648,4.2102,25.332,1079.5,550.02,11.955,1.9242,47.638,128.48
24765,23.568,1011.2,53.498,3.7817,27.795,1095.8,549.97,12.643,1.6252,58.976,142.14
29448,9.7746,1024.6,66.361,3.3569,23.229,1074.3,550.05,11.598,3.8852,63.799,129.83
34128,21.952,1007.7,95.318,4.1307,25.042,1078.0,550.14,11.727,1.847,50.74,128.98
18372,24.087,1002.3,81.68,3.8736,25.296,1088.6,550.05,12.073,1.3381,70.421,132.76
34882,19.585,1012.2,95.494,5.2218,30.903,1099.9,542.73,13.35,1.3584,54.807,150.24
30318,10.233,1010.9,98.046,3.6054,25.126,1077.0,549.97,11.92,1.0023,58.425,134.41
35578,19.973,1020.0,89.134,4.1044,22.544,1066.6,550.05,11.3,2.8363,55.894,120.55
7345,11.145,1008.5,96.165,3.0595,25.811,1094.0,550.28,12.204,1.2288,79.146,141.5
35065,26.204,1009.2,65.534,5.3335,30.334,1100.0,545.11,13.195,0.97184,55.136,147.88
4488,29.979,1010.4,58.501,4.4761,26.186,1093.9,550.18,12.304,4.7645,71.324,133.75
10182,18.699,1019.0,41.826,3.6499,24.677,1088.9,550.01,11.969,1.6162,77.486,134.12
10617,19.443,1013.8,90.914,3.7063,24.958,1089.4,549.9,12.133,1.0193,61.311,134.14
14955,5.8186,1030.1,91.992,4.0864,23.605,1085.5,550.07,11.873,1.8217,84.443,135.12
31688,20.482,1015.8,82.882,3.7847,25.385,1081.5,550.08,12.072,1.8103,61.123,133.1
36709,1.5628,1016.5,76.551,2.7865,23.126,1066.4,550.36,11.364,3.4532,81.056,124.94
6631,18.116,1020.8,83.528,4.8224,27.823,1099.9,546.07,12.843,0.54924,65.748,144.76
28975,17.035,1007.9,81.726,3.4441,23.546,1074.7,549.62,11.694,2.1825,52.152,128.78
19654,33.328,1010.2,32.789,4.8743,26.811,1096.5,550.42,12.347,1.2594,76.093,133.37
12698,20.039,1016.7,95.029,3.1675,19.715,1058.6,549.93,10.476,2.7779,53.596,111.32
12109,26.099,1009.4,85.405,4.4553,29.958,1100.3,539.99,13.268,0.49371,49.642,147.5
2870,19.785,1011.9,72.751,3.8919,24.844,1087.1,549.99,11.934,1.6923,70.905,133.43
14663,11.776,1019.6,92.1,4.4539,24.284,1086.6,550.04,11.994,1.4545,77.711,134.74
36100,11.601,1018.7,88.23,2.6217,22.723,1064.3,549.83,11.227,2.2907,68.5,122.38
27008,25.208,1016.8,55.11,3.9065,25.941,1087.1,550.1,12.197,2.0659,57.076,134.7
36642,2.6202,1013.0,74.045,3.9234,32.986,1099.8,533.17,14.042,1.8437,61.152,165.13
33894,27.362,1008.1,87.14,4.1583,25.552,1080.6,550.0,11.956,1.3157,45.625,128.88
4112,27.811,1007.2,58.053,4.2087,26.104,1092.6,549.85,12.31,1.1582,64.216,133.83
10747,24.704,1013.8,69.596,4.4183,30.848,1099.9,536.43,13.524,1.0684,55.445,151.58
3375,20.169,1012.2,84.274,4.0524,25.221,1088.5,549.91,12.056,1.6926,65.677,133.72
17427,13.203,1014.4,92.925,3.3372,24.523,1087.9,549.99,11.896,1.7589,71.279,135.16
10213,13.788,1016.8,86.933,3.5058,24.09,1085.8,550.03,11.775,1.7396,69.873,133.33
36447,7.8848,1020.0,84.173,2.6805,21.471,1063.2,550.01,11.169,3.5194,74.385,122.55
27320,29.31,1013.1,58.355,4.7051,30.156,1100.0,544.26,13.259,1.9559,54.467,148.28
35478,15.868,1018.3,80.316,3.7776,20.847,1057.4,549.7,10.786,3.9707,65.63,115.35
8823,4.0245,1016.6,93.537,3.9871,23.461,1083.7,550.21,11.756,3.7401,91.496,133.66
930,7.1353,1021.4,80.834,4.5414,24.593,1087.3,549.92,11.925,1.1088,82.879,136.67
25026,19.304,1016.5,76.056,3.6825,26.559,1091.1,549.92,12.373,1.9219,55.623,140.23
2480,20.378,1009.7,83.66,4.7935,22.708,1073.7,549.9,11.17,1.6256,65.676,122.73
19166,21.325,1012.5,69.544,3.2822,19.618,1056.2,549.94,10.442,4.0969,56.705,109.14
26259,21.335,1005.4,79.54,4.2684,30.203,1100.0,544.63,13.226,1.0195,56.072,149.71
4160,26.841,1007.9,82.409,4.2658,26.034,1093.3,550.29,12.352,1.2279,56.991,134.85
21561,15.344,1017.6,80.652,3.5892,27.836,1093.0,542.87,12.679,1.0403,70.049,142.82
11673,29.256,1016.6,60.781,3.9772,26.086,1094.7,549.99,12.284,1.0732,65.081,133.76
21604,16.06,1018.0,83.332,4.1903,32.188,1099.9,532.64,13.732,1.5498,72.9,156.17
869,10.897,1013.4,73.545,4.7523,26.017,1093.2,549.92,12.228,0.9091,82.877,140.8
16862,10.146,994.92,91.302,3.3458,26.487,1083.5,542.17,12.297,1.5681,78.426,139.19
33225,20.149,1015.3,93.204,3.2961,20.188,1051.5,550.02,10.454,4.0247,51.92,110.36
1264,13.458,1027.1,70.767,3.8338,19.654,1046.8,542.87,10.525,4.8008,86.494,110.1
12872,21.431,1007.8,69.542,3.1358,20.248,1059.8,550.0,10.755,2.295,60.063,112.24
36414,14.034,1013.5,73.367,3.7654,31.83,1100.0,538.1,13.692,0.2129,61.735,156.41
28908,11.048,1013.7,87.514,3.3742,23.621,1075.3,550.24,11.682,2.9079,57.922,130.59
321,3.2378,1010.9,79.859,3.5353,19.343,1044.4,540.49,10.441,8.9509,110.28,111.71
35040,26.2,1010.9,67.517,4.7869,26.915,1089.6,549.88,12.267,1.8462,60.395,135.21
24921,20.194,1008.4,59.032,3.7373,27.242,1094.0,550.42,12.6,1.8775,60.197,142.41
32158,22.629,999.98,67.127,4.5387,31.14,1100.1,542.82,13.294,1.5229,68.464,151.4
36722,3.1895,1015.2,86.696,2.7074,21.528,1063.2,550.35,11.171,4.1833,81.709,123.27
1158,13.873,1026.1,73.602,4.7538,24.966,1089.1,549.93,12.025,2.7093,85.23,134.7
14310,10.798,1023.6,73.637,3.4135,20.041,1060.0,548.16,10.794,3.5364,86.805,116.57
30965,8.0251,1024.1,98.367,3.6142,24.817,1077.9,550.04,11.838,1.3255,61.599,134.76
19459,20.804,1010.8,93.629,3.5355,19.903,1058.7,550.06,10.645,4.7182,52.19,111.04
9199,10.749,1015.3,97.527,4.4635,23.919,1085.3,550.02,11.854,1.4899,75.496,133.66
34205,30.811,1011.5,71.959,4.5511,27.124,1088.1,548.98,12.318,1.902,53.373,133.81
